honk|direct|0.003895|-|-|0|0.02|27
honk|hy2|0.007653|0.005222|0.005595|345|1.32|39
honk|hy2/udp|0.001798|-|-|2(83.1%)|1.61|-
honk|tuic|0.005893|0.004905|0.005559|245|0.97|25
honk|tuic/udp|0.002365|-|-|3(91.6%)|1.52|-
