sing-box|direct|9412|4.066|4.740|4.880|5.092|0/200
sing-box|hy2|3005|2.276|2.883|3.395|11.051|0/200
sing-box|tuic|2882|2.224|2.731|2.933|3.115|0/200
sing-box|ss2022|9398|3.935|12.607|15.317|16.214|0/200
sing-box|trojan|9387|4.827|16.290|22.424|23.708|0/200
sing-box|anytls-sb|5542|2.083|2.476|2.688|3.889|0/200
sing-box|anytls-go|9378|2.938|9.688|16.116|18.167|0/200
